Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA_12_SVM,10,5000,2,0.9230769230769231,0.75,0.8320502943378437,0.75,0.75,0.8823529411764706,0.8365384615384616,"[[48  4]
 [ 4 12]]","[0.2965899341282394, 0.4950228652118409, 0.47400357294216283, 0.5027162569703003, 0.49970759783466745, 0.5000313767121906, 0.49999663191683147, 0.5000003615282497, 0.49999996119359774, 0.5000000041654731]","[0.4317947693251776, 0.00995459837703817, 0.052039780264799815, -0.005432567383373557, 0.0005848043973320754, -6.275342446346556e-05, 6.736166337180032e-06, -7.230564993474397e-07, 7.761280459904804e-08, -8.330946169048574e-09]"
0.2,ImADA1_WSVM,10,5000,2,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.7222222222222222,0.8823529411764706,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.18167726804884385, 0.45051893915549646, 0.31722249377165257, 0.37927704534926654, 0.6036546709063022, 0.49672173969068883, 0.26693540313181086, 0.4306784372828185, 0.6148276671246541, 0.5000000000000003]","[0.7525124680530576, 0.09928709531158109, 0.3832828230874176, 0.2463089631028615, -0.21035821155459958, 0.006556614571533371, 0.5051135657033058, 0.13954184231467104, -0.23382558024317612, -6.661338147750944e-16]"
0.2,ImADA2_WSVM,10,5000,2,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4243508858536313, 0.5410766064332573, 0.4796776092131378, 0.5087205906783218, 0.472605948269628, 0.5014681469501356, 0.5178417213720797, 0.49692671890861373, 0.500505351136943]","[0.8897423070454017, 0.1524688121376772, -0.08233878638905763, 0.040667185487593654, -0.01744295018509535, 0.05484302221834302, -0.002936302339049273, -0.03569859966423136, 0.0061466395906981134, -0.0010107026180368483]"
0.2,ImADA_12_WSVM,10,5000,2,0.9230769230769231,0.75,0.8320502943378437,0.75,0.75,0.8823529411764706,0.8365384615384616,"[[48  4]
 [ 4 12]]","[0.2965899341282394, 0.521769095933439, 0.4974367116484841, 0.5002939065660453, 0.49996619703848244, 0.5000038863951856, 0.49999955315511646, 0.5000000513765093, 0.49999999409292295, 0.5000000006791735]","[0.4317947693251776, -0.043565733154631026, 0.005126621615608598, -0.0005878131997918882, 6.760592313806439e-05, -7.772790371292488e-06, 8.936897670911664e-07, -1.0275301854930085e-07, 1.1814154070902364e-08, -1.3583469922883443e-09]"
0.2,WSVM,10,10000,0.3,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]",None,None
0.2,ADA_WSVM,10,10000,0.3,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.8666666666666667,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]","[0.1007462686567164, 0.3339480559397571, 0.36174329582060843, 0.39192964682183185, 0.3851641478155872, 0.6196560668405824, 0.25933462955849507, 0.3488290233689127, 0.5211914662986578, 0.5000000000000001]","[1.094480033743163, 0.3451911009199375, 0.28390286368004847, 0.21960411822300469, 0.23384286188883352, -0.2440443312895904, 0.5247148488278143, 0.3120951734333249, -0.04240833765479128, -2.2204460492503136e-16]"
0.2,ImADA_1_DecisionTree,0.9230769230769231,0.6875,0.7966275068156915,0.7096774193548386,0.7333333333333333,0.8676470588235294,0.8052884615384616,"[[48  4]
 [ 5 11]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_2_DecisionTree,0.9615384615384616,0.6875,0.8130545444849886,0.7586206896551724,0.8461538461538461,0.8970588235294118,0.8245192307692308,"[[50  2]
 [ 5 11]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_12_DecisionTree,0.9230769230769231,0.625,0.75955452531275,0.6666666666666666,0.7142857142857143,0.8529411764705882,0.7740384615384616,"[[48  4]
 [ 6 10]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA1_SVM,10,10000,0.3,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.20602263503243606, 0.39004397339070096, 0.5001915316998985, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.6745344558458393, 0.22356369099585366, -0.0003830634185335983, 2.2204460492503126e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,10,10000,0.3,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4202728100308329, 0.5003280686584994, 0.5043646165762286, 0.5021827575353708, 0.49985778707191564, 0.5000092462858097, 0.4999993987508925, 0.5000000390964878, 0.49999999745773216]","[0.8897423070454017, 0.16082679132914968, -0.0006561374111581518, -0.008729454883695162, -0.004365542803315955, 0.00028442586383857537, -1.8492571621435602e-05, 1.2024982149540852e-06, -7.819297565784116e-08, 5.084535655524176e-09]"
0.2,ImADA_12_SVM,10,10000,0.3,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.36223523760509996, 0.45294432325962997, 0.5070969191142021, 0.4992487993073488, 0.5001189926559361, 0.4999811321988323, 0.5000029912530828, 0.4999995257623726, 0.5000000751860239, 0.4999999880799385]","[0.2828378379783949, 0.09439068582790663, -0.014194791531053885, 0.0015024025157157274, -0.00023798531636507402, 3.7735602353272686e-05, -5.982506165658046e-06, 9.484752547884288e-07, -1.5037204772123024e-07, 2.384012297360017e-08]"
0.2,ImADA1_WSVM,10,10000,0.3,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.20602263503243606, 0.39004397339070096, 0.5001915316998985, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.6745344558458393, 0.22356369099585366, -0.0003830634185335983, 2.2204460492503126e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,10,10000,0.3,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4243508858536313, 0.5410766064332573, 0.4796776092131378, 0.5087205906783218, 0.472605948269628, 0.5014681469501356, 0.5178417213720797, 0.49692671890861373, 0.500505351136943]","[0.8897423070454017, 0.1524688121376772, -0.08233878638905763, 0.040667185487593654, -0.01744295018509535, 0.05484302221834302, -0.002936302339049273, -0.03569859966423136, 0.0061466395906981134, -0.0010107026180368483]"
0.2,ImADA_12_WSVM,10,10000,0.3,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.36223523760509996, 0.45336596380500216, 0.46887741588979215, 0.504740578681907, 0.4992479833340875, 0.500118538066457, 0.49998129641012024, 0.5000029506874459, 0.4999995344864616, 0.5000000734411905]","[0.2828378379783949, 0.09353993701408762, 0.06232574444205777, -0.009481441473627226, 0.0015040344659260367, -0.00023707613735564483, 3.740717977694866e-05, -5.9013748919278005e-06, 9.310270768172477e-07, -1.468823809053449e-07]"
0.2,WSVM,10,10000,0.5,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]",None,None
0.2,ADA_WSVM,10,10000,0.5,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.8666666666666667,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]","[0.1007462686567164, 0.3339480559397571, 0.36174329582060843, 0.39192964682183185, 0.3851641478155872, 0.6196560668405824, 0.25933462955849507, 0.3488290233689127, 0.5211914662986578, 0.5000000000000001]","[1.094480033743163, 0.3451911009199375, 0.28390286368004847, 0.21960411822300469, 0.23384286188883352, -0.2440443312895904, 0.5247148488278143, 0.3120951734333249, -0.04240833765479128, -2.2204460492503136e-16]"
0.2,ImADA_1_DecisionTree,0.9615384615384616,0.5,0.6933752452815364,0.6153846153846154,0.8,0.8529411764705882,0.7307692307692307,"[[50  2]
 [ 8  8]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_2_DecisionTree,0.9615384615384616,0.6875,0.8130545444849886,0.7586206896551724,0.8461538461538461,0.8970588235294118,0.8245192307692308,"[[50  2]
 [ 5 11]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_12_DecisionTree,0.9615384615384616,0.5,0.6933752452815364,0.6153846153846154,0.8,0.8529411764705882,0.7307692307692307,"[[50  2]
 [ 8  8]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA1_SVM,10,10000,0.5,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.2142632182301779, 0.3674305613318014, 0.5003006088604273, 0.5000000000000001, 0.4999999999999999, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999]","[0.6497083010836289, 0.2716278234943149, -0.0006012177932938207, -2.2204460492503136e-16, 2.2204460492503126e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,ImADA2_SVM,10,10000,0.5,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4202728100308329, 0.5003280686584994, 0.5043646165762286, 0.5021827575353708, 0.49985778707191564, 0.5000092462858097, 0.4999993987508925, 0.5000000390964878, 0.49999999745773216]","[0.8897423070454017, 0.16082679132914968, -0.0006561374111581518, -0.008729454883695162, -0.004365542803315955, 0.00028442586383857537, -1.8492571621435602e-05, 1.2024982149540852e-06, -7.819297565784116e-08, 5.084535655524176e-09]"
0.2,ImADA_12_SVM,10,10000,0.5,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.37228660364720867, 0.45819351423268606, 0.47247942554950023, 0.467173630773305, 0.5042240523052732, 0.4993643424946834, 0.5000951249203632, 0.49998575283095364, 0.5000021335777433, 0.49999968048113075]","[0.26120984475719894, 0.08380864266029162, 0.055096833056035195, 0.0657473104269884, -0.008448305600889862, 0.0012713156955513783, -0.0001902498430218275, 2.8494338100378768e-05, -4.26715548653316e-06, 6.390377384741129e-07]"
0.2,ImADA1_WSVM,10,10000,0.5,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.2142632182301779, 0.3674305613318014, 0.5003006088604273, 0.5000000000000001, 0.4999999999999999, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999]","[0.6497083010836289, 0.2716278234943149, -0.0006012177932938207, -2.2204460492503136e-16, 2.2204460492503126e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,ImADA2_WSVM,10,10000,0.5,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4243508858536313, 0.5410766064332573, 0.4796776092131378, 0.5087205906783218, 0.472605948269628, 0.5014681469501356, 0.5178417213720797, 0.49692671890861373, 0.500505351136943]","[0.8897423070454017, 0.1524688121376772, -0.08233878638905763, 0.040667185487593654, -0.01744295018509535, 0.05484302221834302, -0.002936302339049273, -0.03569859966423136, 0.0061466395906981134, -0.0010107026180368483]"
0.2,ImADA_12_WSVM,10,10000,0.5,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.37228660364720867, 0.4892162692349187, 0.43828077981353863, 0.47161165615117817, 0.5036037101912735, 0.4994583600986261, 0.5000810225447072, 0.4999878714044732, 0.5000018153854088, 0.4999997282721834]","[0.26120984475719894, 0.021570806537490328, 0.1240711810221955, 0.056837814266668694, -0.007207545187506116, 0.0010832802264892983, -0.00016204509083276013, 2.425719105839728e-05, -3.6307708175628356e-06, 5.434556331370191e-07]"
0.2,WSVM,10,10000,0.7,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]",None,None
0.2,ADA_WSVM,10,10000,0.7,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.8666666666666667,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]","[0.1007462686567164, 0.3339480559397571, 0.36174329582060843, 0.39192964682183185, 0.3851641478155872, 0.6196560668405824, 0.25933462955849507, 0.3488290233689127, 0.5211914662986578, 0.5000000000000001]","[1.094480033743163, 0.3451911009199375, 0.28390286368004847, 0.21960411822300469, 0.23384286188883352, -0.2440443312895904, 0.5247148488278143, 0.3120951734333249, -0.04240833765479128, -2.2204460492503136e-16]"
0.2,ImADA_1_DecisionTree,0.9230769230769231,0.625,0.75955452531275,0.6666666666666666,0.7142857142857143,0.8529411764705882,0.7740384615384616,"[[48  4]
 [ 6 10]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_2_DecisionTree,0.9615384615384616,0.6875,0.8130545444849886,0.7586206896551724,0.8461538461538461,0.8970588235294118,0.8245192307692308,"[[50  2]
 [ 5 11]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_12_DecisionTree,0.9615384615384616,0.6875,0.8130545444849886,0.7586206896551724,0.8461538461538461,0.8970588235294118,0.8245192307692308,"[[50  2]
 [ 5 11]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA1_SVM,10,10000,0.7,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.7222222222222222,0.8823529411764706,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.2080633746290839, 0.37136123336384935, 0.5004062474831739, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.6683193255654556, 0.2631907650618796, -0.0008124951451367864, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,10,10000,0.7,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4202728100308329, 0.5003280686584994, 0.5043646165762286, 0.5021827575353708, 0.49985778707191564, 0.5000092462858097, 0.4999993987508925, 0.5000000390964878, 0.49999999745773216]","[0.8897423070454017, 0.16082679132914968, -0.0006561374111581518, -0.008729454883695162, -0.004365542803315955, 0.00028442586383857537, -1.8492571621435602e-05, 1.2024982149540852e-06, -7.819297565784116e-08, 5.084535655524176e-09]"
0.2,ImADA_12_SVM,10,10000,0.7,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.7222222222222222,0.8823529411764706,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.35938236396231626, 0.46068467204307884, 0.47208418362340565, 0.5043740783426687, 0.4993667177280852, 0.500091165543598, 0.49998686526424185, 0.5000018921715137, 0.4999997274117871, 0.5000000392692472]","[0.28902293246394306, 0.07879331175762867, 0.05588975374868398, -0.008748379861777915, 0.0012665652210985682, -0.00018233108921649624, 2.6269471522381824e-05, -3.7843430273960805e-06, 5.451764257705957e-07, -7.853849438122619e-08]"
0.2,ImADA1_WSVM,10,10000,0.7,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.7222222222222222,0.8823529411764706,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.2080633746290839, 0.37136123336384935, 0.5004062474831739, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.6683193255654556, 0.2631907650618796, -0.0008124951451367864, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,10,10000,0.7,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4243508858536313, 0.5410766064332573, 0.4796776092131378, 0.5087205906783218, 0.472605948269628, 0.5014681469501356, 0.5178417213720797, 0.49692671890861373, 0.500505351136943]","[0.8897423070454017, 0.1524688121376772, -0.08233878638905763, 0.040667185487593654, -0.01744295018509535, 0.05484302221834302, -0.002936302339049273, -0.03569859966423136, 0.0061466395906981134, -0.0010107026180368483]"
0.2,ImADA_12_WSVM,10,10000,0.7,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.7222222222222222,0.8823529411764706,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.35938236396231626, 0.46120571546826405, 0.47196049616218627, 0.5039139746169882, 0.4994338393514082, 0.5000814789969406, 0.4999882653266972, 0.5000016898585414, 0.49999975664721485, 0.5000000350446185]","[0.28902293246394306, 0.07774482789301529, 0.05613790563543053, -0.007828109130386859, 0.001132321781119752, -0.00016295799532356898, 2.3469346609892116e-05, -3.3797170828508555e-06, 4.867055703298286e-07, -7.008923710836998e-08]"
0.2,WSVM,10,10000,1,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]",None,None
0.2,ADA_WSVM,10,10000,1,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.8666666666666667,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]","[0.1007462686567164, 0.3339480559397571, 0.36174329582060843, 0.39192964682183185, 0.3851641478155872, 0.6196560668405824, 0.25933462955849507, 0.3488290233689127, 0.5211914662986578, 0.5000000000000001]","[1.094480033743163, 0.3451911009199375, 0.28390286368004847, 0.21960411822300469, 0.23384286188883352, -0.2440443312895904, 0.5247148488278143, 0.3120951734333249, -0.04240833765479128, -2.2204460492503136e-16]"
0.2,ImADA_1_DecisionTree,0.9615384615384616,0.5625,0.7354355067681901,0.6666666666666666,0.8181818181818182,0.8676470588235294,0.7620192307692308,"[[50  2]
 [ 7  9]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_2_DecisionTree,0.9615384615384616,0.6875,0.8130545444849886,0.7586206896551724,0.8461538461538461,0.8970588235294118,0.8245192307692308,"[[50  2]
 [ 5 11]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_12_DecisionTree,0.9615384615384616,0.5625,0.7354355067681901,0.6666666666666666,0.8181818181818182,0.8676470588235294,0.7620192307692308,"[[50  2]
 [ 7  9]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA1_SVM,10,10000,1,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.7222222222222222,0.8823529411764706,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.2014600317490713, 0.34358426514052853, 0.5026031558206031, 0.49999999999999994, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5, 0.5, 0.5]","[0.6885970062290918, 0.3236809677180852, -0.005206358682178621, 1.1102230246251564e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,10,10000,1,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4202728100308329, 0.5003280686584994, 0.5043646165762286, 0.5021827575353708, 0.49985778707191564, 0.5000092462858097, 0.4999993987508925, 0.5000000390964878, 0.49999999745773216]","[0.8897423070454017, 0.16082679132914968, -0.0006561374111581518, -0.008729454883695162, -0.004365542803315955, 0.00028442586383857537, -1.8492571621435602e-05, 1.2024982149540852e-06, -7.819297565784116e-08, 5.084535655524176e-09]"
0.2,ImADA_12_SVM,10,10000,1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.34301672541136585, 0.49090885355381786, 0.501925243914989, 0.49973149923649945, 0.5000373533541055, 0.49999480167488297, 0.5000007233965486, 0.49999989933179445, 0.5000000140090222, 0.4999999980504992]","[0.3249396764020347, 0.018184296952968623, -0.0038505068595874967, 0.0005370015786196753, -7.470670834997857e-05, 1.0396650234396307e-05, -1.4467930970978051e-06, 2.0133641108543606e-07, -2.8018044336913642e-08, 3.899001550852281e-09]"
0.2,ImADA1_WSVM,10,10000,1,0.9038461538461539,0.8125,0.8569568250501305,0.7647058823529411,0.7222222222222222,0.8823529411764706,0.858173076923077,"[[47  5]
 [ 3 13]]","[0.2014600317490713, 0.34358426514052853, 0.5020787239663367, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.6885970062290918, 0.3236809677180852, -0.004157471885882487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,10,10000,1,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4243508858536313, 0.5410766064332573, 0.4796776092131378, 0.5087205906783218, 0.472605948269628, 0.5014681469501356, 0.5178417213720797, 0.49692671890861373, 0.500505351136943]","[0.8897423070454017, 0.1524688121376772, -0.08233878638905763, 0.040667185487593654, -0.01744295018509535, 0.05484302221834302, -0.002936302339049273, -0.03569859966423136, 0.0061466395906981134, -0.0010107026180368483]"
0.2,ImADA_12_WSVM,10,10000,1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.34301672541136585, 0.49090885355381786, 0.501925243914989, 0.49973149923649945, 0.5000373533541055, 0.49999480167488297, 0.5000007233965486, 0.49999989933179445, 0.5000000140090222, 0.4999999980504992]","[0.3249396764020347, 0.018184296952968623, -0.0038505068595874967, 0.0005370015786196753, -7.470670834997857e-05, 1.0396650234396307e-05, -1.4467930970978051e-06, 2.0133641108543606e-07, -2.8018044336913642e-08, 3.899001550852281e-09]"
0.2,WSVM,10,10000,1.5,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]",None,None
0.2,ADA_WSVM,10,10000,1.5,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.8666666666666667,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]","[0.1007462686567164, 0.3339480559397571, 0.36174329582060843, 0.39192964682183185, 0.3851641478155872, 0.6196560668405824, 0.25933462955849507, 0.3488290233689127, 0.5211914662986578, 0.5000000000000001]","[1.094480033743163, 0.3451911009199375, 0.28390286368004847, 0.21960411822300469, 0.23384286188883352, -0.2440443312895904, 0.5247148488278143, 0.3120951734333249, -0.04240833765479128, -2.2204460492503136e-16]"
0.2,ImADA_1_DecisionTree,0.9807692307692307,0.625,0.7829308840700877,0.7407407407407406,0.9090909090909091,0.8970588235294118,0.8028846153846154,"[[51  1]
 [ 6 10]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_2_DecisionTree,0.9615384615384616,0.6875,0.8130545444849886,0.7586206896551724,0.8461538461538461,0.8970588235294118,0.8245192307692308,"[[50  2]
 [ 5 11]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA_12_DecisionTree,0.9423076923076923,0.625,0.7674257668936506,0.6896551724137931,0.7692307692307693,0.8676470588235294,0.7836538461538461,"[[49  3]
 [ 6 10]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0.2,ImADA1_SVM,10,10000,1.5,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.1891864292030649, 0.38595365820614097, 0.46262067584796485, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.7276526125942169, 0.23217654736831306, 0.07489838895925126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,10,10000,1.5,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.8571428571428571,0.9117647058823529,0.8557692307692307,"[[50  2]
 [ 4 12]]","[0.144366785475607, 0.4202728100308329, 0.5003280686584994, 0.5043646165762286, 0.5021827575353708, 0.49985778707191564, 0.5000092462858097, 0.4999993987508925, 0.5000000390964878, 0.49999999745773216]","[0.8897423070454017, 0.16082679132914968, -0.0006561374111581518, -0.008729454883695162, -0.004365542803315955, 0.00028442586383857537, -1.8492571621435602e-05, 1.2024982149540852e-06, -7.819297565784116e-08, 5.084535655524176e-09]"
0.2,ImADA_12_SVM,10,10000,1.5,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.3166813584187817, 0.46517317545403114, 0.47371943207910705, 0.5039050635605711, 0.49953472126788334, 0.5000551737577545, 0.49999345368029635, 0.5000007766632582, 0.4999999078550026, 0.5000000109322702]","[0.3845325966256129, 0.06976662273574633, 0.052609619310541894, -0.0078102859278886706, 0.0009305577328348969, -0.00011034751595699099, 1.3092639408028534e-05, -1.553326516330047e-06, 1.842899948301375e-07, -2.1864540378886936e-08]"
0.2,ImADA1_WSVM,10,10000,1.5,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.7647058823529411,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]","[0.1891864292030649, 0.3868916701573478, 0.46150812135977254, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.7276526125942169, 0.23019845467002237, 0.07713638175030862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
