Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA2_SVM,10,10,0.3,0.782608695652174,0.125,0.31277162108561213,0.14285714285714288,0.16666666666666666,0.6129032258064516,0.453804347826087,"[[36 10]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08]"
0.2,ImADA_12_SVM,10,10,0.3,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.09287111053344296, 0.5261921919936529, 0.4964006221124612, 0.5004781574262192, 0.49993619015674595, 0.5000085102330216, 0.4999988649099738, 0.500000151396029, 0.49999997980707267, 0.5000000026932951]","[1.1395359608114048, -0.05243237944502742, 0.007198880130454645, -0.0009563151439672224, 0.00012761968720091714, -1.702046604488901e-05, 2.270180052429359e-06, -3.027920580719497e-07, 4.03858546948024e-08, -5.386590258432364e-09]"
0.2,ImADA1_WSVM,10,10,0.3,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.09287111053344296, 0.3293081220455522, 0.5927104344183621, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[1.1395359608114048, 0.3556579897860746, -0.18759078885542627, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,10,10,0.3,0.782608695652174,0.1875,0.3830654388414369,0.20689655172413793,0.23076923076923078,0.6290322580645161,0.485054347826087,"[[36 10]
 [13  3]]","[0.3495028218220909, 0.5569992507972151, 0.4597518551168151, 0.5233634014010885, 0.4817722888487887, 0.5133942647901447, 0.48881593454347316, 0.5084289141759193, 0.49962487874516437, 0.49890708733377964]","[0.3106126622455212, -0.11449621680608138, 0.08067083151871085, -0.04676085509825552, 0.036471584917961083, -0.02679494038319325, 0.02237186254012523, -0.016859425545907598, 0.0007502426504327525, 0.0021858288136197375]"
0.2,ImADA_12_WSVM,10,10,0.3,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.09287111053344296, 0.5201973488479718, 0.740348838103269, 0.3115800853272775, 0.5685839154973253, 0.46721003481276924, 0.5174456411199282, 0.48768807899074007, 0.5087650805204589, 0.4927432106992535]","[1.1395359608114048, -0.040416690333204726, -0.523891216413657, 0.3963712959536432, -0.13803794661148067, 0.06567418751709406, -0.03490545149176549, 0.024628820584072453, -0.017531957083171512, 0.014514597796216997]"
0.2,WSVM,10,10,0.5,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,10,10,0.5,0.8695652173913043,0.0625,0.23312620206007845,0.08695652173913043,0.14285714285714285,0.6612903225806451,0.46603260869565216,"[[40  6]
 [15  1]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0]"
0.2,ImADA_1_DecisionTree,10,10,0.5,0.8260869565217391,0.0625,0.22722331478659644,0.08,0.1111111111111111,0.6290322580645161,0.44429347826086957,"[[38  8]
 [15  1]]","[0.0008276955026120083, 0.006558062733125827, 0.25165033870805975, 0.33406843475869774, 0.375413950995718, 0.4002651042215099, 0.41685084819932944, 0.4287067883543003, 0.4376036593885577, 0.444526363255134]","[3.548018591726363, 2.510240186702156, 0.544914875599067, 0.34492052194599654, 0.25452991111741585, 0.20218031453688645, 0.1678572544926184, 0.14356468757238622, 0.1254466101303859, 0.11140589312143952]"
0.2,ImADA_2_DecisionTree,10,10,0.5,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]","[0.00817992475141091, 0.0027453633237499307, 0.30593863797517146, 0.527299291612449, 0.49516049992824396, 0.5008256503170896, 0.4998582036166783, 0.5000243243724242, 0.4999958264785478, 0.5000007160595743]","[2.3989293817992534, 2.947546357827618, 0.40958791107531667, -0.05465293335736283, 0.00967930241323419, -0.0016513021351004073, 0.0002835927742459606, -4.864874488669597e-05, 8.34704290462018e-06, -1.4321191485960988e-06]"
0.2,ImADA_12_DecisionTree,10,10,0.5,0.8260869565217391,0.0625,0.22722331478659644,0.08,0.1111111111111111,0.6290322580645161,0.44429347826086957,"[[38  8]
 [15  1]]","[0.0008276955026120083, 0.013073117279440041, 0.5545791886925796, 0.489987816683697, 0.5016979430936532, 0.49970809814699274, 0.500050065319694, 0.49999140964527555, 0.5000014738570263, 0.49999974712567574]","[3.548018591726363, 2.1620189753535826, -0.10959506443337565, 0.020027043701897805, -0.0033958992412319775, 0.0005838037723397437, -0.00010013063972261881, 1.7180709450614837e-05, -2.9477140526328195e-06, 5.057486485296499e-07]"
0.2,ImADA1_SVM,10,10,0.5,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.14815749496754949, 0.33768801031370854, 0.5840182345112643, 0.44598423539165954, 0.5356435030465245, 0.4737551275501751, 0.5224248723168728, 0.48656907607335664, 0.5223655569089953, 0.4804854823900785]","[0.8745628966775242, 0.3368071528138218, -0.16964538973908788, 0.10845476878713478, -0.07140813195396092, 0.05253803086143594, -0.044879852727261416, 0.026868311453366926, -0.044760983437871736, 0.039048870547140596]"
0.2,ImADA2_SVM,10,10,0.5,0.782608695652174,0.125,0.31277162108561213,0.14285714285714288,0.16666666666666666,0.6129032258064516,0.453804347826087,"[[36 10]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08]"
0.2,ImADA_12_SVM,10,10,0.5,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.14815749496754949, 0.5261921919936529, 0.49640062211246117, 0.5004781574262195, 0.4999361901567456, 0.5000085102330216, 0.4999988649099738, 0.5000001513960292, 0.4999999798070722, 0.5000000026932957]","[0.8745628966775242, -0.05243237944502742, 0.007198880130454864, -0.0009563151439678897, 0.00012761968720158309, -1.702046604488901e-05, 2.270180052429359e-06, -3.0279205829399447e-07, 4.038585558298075e-08, -5.386591368655401e-09]"
0.2,ImADA1_WSVM,10,10,0.5,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.14815749496754949, 0.3348947142243231, 0.5868503161548394, 0.5, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8745628966775242, 0.34306457803459955, -0.17547991568059254, 0.0, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,10,10,0.5,0.782608695652174,0.1875,0.3830654388414369,0.20689655172413793,0.23076923076923078,0.6290322580645161,0.485054347826087,"[[36 10]
 [13  3]]","[0.3495028218220909, 0.5569992507972151, 0.4597518551168151, 0.5233634014010885, 0.4817722888487887, 0.5133942647901447, 0.48881593454347316, 0.5084289141759193, 0.49962487874516437, 0.49890708733377964]","[0.3106126622455212, -0.11449621680608138, 0.08067083151871085, -0.04676085509825552, 0.036471584917961083, -0.02679494038319325, 0.02237186254012523, -0.016859425545907598, 0.0007502426504327525, 0.0021858288136197375]"
0.2,ImADA_12_WSVM,10,10,0.5,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.14815749496754949, 0.5241939109450926, 0.7387147551505299, 0.31649214602989756, 0.5680659432677451, 0.46557666315189516, 0.5162577862623692, 0.48597574720946735, 0.5106346296739509, 0.49106940382087083]","[0.8745628966775242, -0.048425639812682435, -0.5196495780618584, 0.3849698603526071, -0.136982289572704, 0.06895575872801318, -0.03252703896413448, 0.028055864482633964, -0.02127246749112152, 0.017863092094155077]"
0.2,WSVM,10,10,0.7,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,10,10,0.7,0.8695652173913043,0.0625,0.23312620206007845,0.08695652173913043,0.14285714285714285,0.6612903225806451,0.46603260869565216,"[[40  6]
 [15  1]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0]"
0.2,ImADA_1_DecisionTree,10,10,0.7,0.8043478260869565,0.0625,0.22421360157322032,0.07692307692307693,0.1,0.6129032258064516,0.43342391304347827,"[[37  9]
 [15  1]]","[0.001109907532400145, 0.006170899525560286, 0.2515523039933663, 0.3340246771202354, 0.37538928457434023, 0.4002492974037919, 0.41683986182558325, 0.4286987117854544, 0.4375974729224056, 0.4445214734348223]","[3.4011840236679913, 2.540860321633647, 0.5451751934607653, 0.34501887163993605, 0.25458251031947476, 0.20221323835951574, 0.16787985226697977, 0.14358117597186074, 0.1254591788169339, 0.11141579465371305]"
0.2,ImADA_2_DecisionTree,10,10,0.7,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]","[0.00817992475141091, 0.0027453633237499307, 0.30593863797517146, 0.527299291612449, 0.49516049992824396, 0.5008256503170896, 0.4998582036166783, 0.5000243243724242, 0.4999958264785478, 0.5000007160595743]","[2.3989293817992534, 2.947546357827618, 0.40958791107531667, -0.05465293335736283, 0.00967930241323419, -0.0016513021351004073, 0.0002835927742459606, -4.864874488669597e-05, 8.34704290462018e-06, -1.4321191485960988e-06]"
0.2,ImADA_12_DecisionTree,10,10,0.7,0.8260869565217391,0.0625,0.22722331478659644,0.08,0.1111111111111111,0.6290322580645161,0.44429347826086957,"[[38  8]
 [15  1]]","[0.001109907532400145, 0.012303719050166011, 0.5546370976787369, 0.48997644864931245, 0.5016998486864356, 0.4997077698928697, 0.5000501216006787, 0.49999139998785175, 0.5000014755139448, 0.49999974684139215]","[3.4011840236679913, 2.192736832032239, -0.10971228058317854, 0.02004978890128845, -0.0033997104707972807, 0.0005844602808099088, -0.00010024320169328467, 1.7200024298179376e-05, -2.951027889622905e-06, 5.063172157026601e-07]"
0.2,ImADA1_SVM,10,10,0.7,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.8013265517003741, 0.3376880103137083, 0.5840182345112641, 0.44598423539165977, 0.5356435030465245, 0.4737551275501751, 0.5224248723168727, 0.48656907607335653, 0.5223655569089956, 0.48048548239007843]","[-0.6973030152319358, 0.3368071528138223, -0.1696453897390874, 0.10845476878713434, -0.07140813195396092, 0.05253803086143594, -0.044879852727261235, 0.026868311453367134, -0.04476098343787216, 0.039048870547140804]"
0.2,ImADA2_SVM,10,10,0.7,0.782608695652174,0.125,0.31277162108561213,0.14285714285714288,0.16666666666666666,0.6129032258064516,0.453804347826087,"[[36 10]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08]"
0.2,ImADA_12_SVM,10,10,0.7,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.9605288609407359, 0.8578209542790408, 0.5261921919936537, 0.4964006221124604, 0.5004781574262196, 0.49993619015674573, 0.5000085102330215, 0.49999886490997403, 0.500000151396029, 0.49999997980707256]","[-1.5959571407336703, -0.8986541255017362, -0.05243237944502921, 0.007198880130456396, -0.0009563151439681122, 0.0001276196872013611, -1.702046604466696e-05, 2.2701800519852713e-06, -3.027920580719497e-07, 4.0385854916846986e-08]"
0.2,ImADA1_WSVM,10,10,0.7,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.8013265517003741, 0.49999999999999967, 0.5000000000000001, 0.5000000000000001, 0.5000000000000001, 0.4999999999999997, 0.5000000000000002, 0.4999999999999999, 0.5000000000000001, 0.4999999999999997]","[-0.6973030152319358, 6.661338147750935e-16, -2.2204460492503136e-16, -2.2204460492503136e-16, -2.2204460492503136e-16, 5.55111512312578e-16, -4.440892098500628e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 5.55111512312578e-16]"
0.2,ImADA2_WSVM,10,10,0.7,0.782608695652174,0.1875,0.3830654388414369,0.20689655172413793,0.23076923076923078,0.6290322580645161,0.485054347826087,"[[36 10]
 [13  3]]","[0.3495028218220909, 0.5569992507972151, 0.4597518551168151, 0.5233634014010885, 0.4817722888487887, 0.5133942647901447, 0.48881593454347316, 0.5084289141759193, 0.49962487874516437, 0.49890708733377964]","[0.3106126622455212, -0.11449621680608138, 0.08067083151871085, -0.04676085509825552, 0.036471584917961083, -0.02679494038319325, 0.02237186254012523, -0.016859425545907598, 0.0007502426504327525, 0.0021858288136197375]"
0.2,ImADA_12_WSVM,10,10,0.7,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.9605288609407359, 0.24841815969092823, 0.44251651151509197, 0.4390467318532069, 0.5097686441125047, 0.49830452179345675, 0.5002903215850758, 0.49995017174165124, 0.5000085486785091, 0.4999985332639586]","[-1.5959571407336703, 0.5535333259185203, 0.11547755395901099, 0.12251587148324644, -0.019539774625455853, 0.0033909694102434527, -0.0005806432354055553, 9.965651702739794e-05, -1.709735701982694e-05, 2.9334720828634113e-06]"
0.2,WSVM,10,10,1,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,10,10,1,0.8695652173913043,0.0625,0.23312620206007845,0.08695652173913043,0.14285714285714285,0.6612903225806451,0.46603260869565216,"[[40  6]
 [15  1]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0]"
0.2,ImADA_1_DecisionTree,10,10,1,0.8043478260869565,0.0625,0.22421360157322032,0.07692307692307693,0.1,0.6129032258064516,0.43342391304347827,"[[37  9]
 [15  1]]","[0.0014882315230332452, 0.005651538161684683, 0.2514209148951759, 0.3339660497794864, 0.3753562411003654, 0.4002281243318545, 0.4168251465967793, 0.42868789444723254, 0.43758918736391017, 0.4445149246477298]","[3.2543387105993986, 2.5850799806695024, 0.5455241850045925, 0.3451506525523846, 0.25465297508800805, 0.20225734016354774, 0.16791012015625362, 0.1436032598020543, 0.1254760121701256, 0.11142905550774566]"
0.2,ImADA_2_DecisionTree,10,10,1,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]","[0.00817992475141091, 0.0027453633237499307, 0.30593863797517146, 0.527299291612449, 0.49516049992824396, 0.5008256503170896, 0.4998582036166783, 0.5000243243724242, 0.4999958264785478, 0.5000007160595743]","[2.3989293817992534, 2.947546357827618, 0.40958791107531667, -0.05465293335736283, 0.00967930241323419, -0.0016513021351004073, 0.0002835927742459606, -4.864874488669597e-05, 8.34704290462018e-06, -1.4321191485960988e-06]"
0.2,ImADA_12_DecisionTree,10,10,1,0.8478260869565217,0.0625,0.23019368026681924,0.08333333333333333,0.125,0.6451612903225806,0.45516304347826086,"[[39  7]
 [15  1]]","[0.0014882315230332452, 0.011271136439776393, 0.5547147268481846, 0.48996120668836995, 0.5017024035767765, 0.49970732978956367, 0.5000501970587563, 0.49999138703977064, 0.5000014777354397, 0.4999997464602427]","[3.2543387105993986, 2.237087490676526, -0.10986941794290765, 0.020080285097823863, -0.0034048203106272408, 0.0005853404877231463, -0.00010039411784989502, 1.722592046038787e-05, -2.95547087936245e-06, 5.070795145979821e-07]"
0.2,ImADA1_SVM,10,10,1,0.15217391304347827,0.875,0.36490022459988086,0.4057971014492754,0.2641509433962264,0.3387096774193548,0.5135869565217391,"[[ 7 39]
 [ 2 14]]","[0.733606557377049, 0.3376880103137088, 0.5840182345112644, 0.4459842353916592, 0.5356435030465245, 0.473755127550175, 0.522424872316873, 0.48656907607335675, 0.5223655569089954, 0.48048548239007854]","[-0.5064992679725586, 0.3368071528138212, -0.16964538973908813, 0.1084547687871354, -0.07140813195396092, 0.05253803086143624, -0.04487985272726166, 0.026868311453366715, -0.04476098343787198, 0.03904887054714049]"
0.2,ImADA2_SVM,10,10,1,0.782608695652174,0.125,0.31277162108561213,0.14285714285714288,0.16666666666666666,0.6129032258064516,0.453804347826087,"[[36 10]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08]"
0.2,ImADA_12_SVM,10,10,1,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.9290345337274926, 0.8262032085561501, 0.5261921919936537, 0.4964006221124606, 0.5004781574262195, 0.49993619015674573, 0.5000085102330216, 0.499998864909974, 0.5000001513960289, 0.49999997980707267]","[-1.2859762714736127, -0.7794770035010556, -0.05243237944502921, 0.007198880130455958, -0.0009563151439678897, 0.0001276196872013611, -1.702046604488901e-05, 2.2701800519852713e-06, -3.02792057849905e-07, 4.03858546948024e-08]"
0.2,ImADA1_WSVM,10,10,1,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.733606557377049, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002]","[-0.5064992679725586, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16]"
0.2,ImADA2_WSVM,10,10,1,0.782608695652174,0.1875,0.3830654388414369,0.20689655172413793,0.23076923076923078,0.6290322580645161,0.485054347826087,"[[36 10]
 [13  3]]","[0.3495028218220909, 0.5569992507972151, 0.4597518551168151, 0.5233634014010885, 0.4817722888487887, 0.5133942647901447, 0.48881593454347316, 0.5084289141759193, 0.49962487874516437, 0.49890708733377964]","[0.3106126622455212, -0.11449621680608138, 0.08067083151871085, -0.04676085509825552, 0.036471584917961083, -0.02679494038319325, 0.02237186254012523, -0.016859425545907598, 0.0007502426504327525, 0.0021858288136197375]"
0.2,ImADA_12_WSVM,10,10,1,0.0,1.0,0.0,0.41025641025641024,0.25806451612903225,0.25806451612903225,0.5,"[[ 0 46]
 [ 0 16]]","[0.9290345337274926, 0.259232159497694, 0.4720810818803872, 0.5046392377551724, 0.4991996785290317, 0.5001371848479, 0.4999764590175421, 0.5000040388826549, 0.4999993070340111, 0.5000001188940706]","[-1.2859762714736127, 0.5249816208113676, 0.05589597663467732, -0.009278741785751433, 0.0016006443089186383, -0.00027436970268481827, 4.7081964950490435e-05, -8.077765309946208e-06, 1.3859319778362752e-06, -2.3778814115480315e-07]"
0.2,WSVM,10,10,1.5,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,10,10,1.5,0.8695652173913043,0.0625,0.23312620206007845,0.08695652173913043,0.14285714285714285,0.6612903225806451,0.46603260869565216,"[[40  6]
 [15  1]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0]"
0.2,ImADA_1_DecisionTree,10,10,1.5,0.8478260869565217,0.0625,0.23019368026681924,0.08333333333333333,0.125,0.6451612903225806,0.45516304347826086,"[[39  7]
 [15  1]]","[0.0020153672062610045, 0.004927232259847051, 0.2512379075228432, 0.3338844240537283, 0.3753102449899248, 0.4001986554045023, 0.4168046674997008, 0.4286728409299669, 0.43757765761902984, 0.44450581202312306]","[3.1024682315186056, 2.6540192226121655, 0.5460104852832174, 0.3453341478080711, 0.2547510653031108, 0.20231872285849492, 0.16795224430640174, 0.14363399211499198, 0.12549943669162192, 0.11144750802549178]"
0.2,ImADA_2_DecisionTree,10,10,1.5,0.8478260869565217,0.125,0.32554302460591167,0.16,0.2222222222222222,0.6612903225806451,0.48641304347826086,"[[39  7]
 [14  2]]","[0.00817992475141091, 0.0027453633237499307, 0.30593863797517146, 0.527299291612449, 0.49516049992824396, 0.5008256503170896, 0.4998582036166783, 0.5000243243724242, 0.4999958264785478, 0.5000007160595743]","[2.3989293817992534, 2.947546357827618, 0.40958791107531667, -0.05465293335736283, 0.00967930241323419, -0.0016513021351004073, 0.0002835927742459606, -4.864874488669597e-05, 8.34704290462018e-06, -1.4321191485960988e-06]"
